Nr. orders	100
orderID,productID,qty
1,655,1
1,504,1
1,888,1
1,5,1
1,73,1
1,55,1
1,438,1
1,52,1
1,59,1
1,775,1
1,280,1
1,80,1
1,44,1
1,9,1
1,607,1
1,707,1
1,88,1
1,708,1
1,40,1
1,679,1
1,894,1
1,25,1
1,475,1
1,556,1
2,817,1
2,68,1
2,37,1
2,67,1
2,730,1
2,329,1
2,512,1
2,28,1
2,16,1
2,379,1
2,15,1
2,30,1
3,19,1
3,744,1
3,63,1
3,45,1
3,545,1
3,79,1
3,53,1
3,25,1
3,570,1
3,21,1
3,50,1
4,86,1
4,355,1
4,688,1
4,459,1
4,697,1
4,305,1
4,56,1
5,813,1
5,275,1
5,46,1
5,639,1
5,617,1
5,34,1
5,738,1
5,295,1
5,89,1
5,806,1
5,622,1
5,748,1
5,14,1
5,684,1
6,70,1
6,31,1
6,64,1
6,44,1
6,72,1
6,337,1
6,671,1
6,71,1
6,54,1
6,22,1
6,457,1
6,835,1
6,18,1
6,1,1
6,69,1
6,594,1
6,40,1
6,659,1
6,83,1
6,12,1
6,61,1
7,842,1
7,490,1
7,649,1
7,89,1
7,278,1
7,20,1
8,659,1
8,19,1
8,61,1
8,76,1
8,811,1
8,7,1
8,671,1
8,79,1
8,49,1
8,751,1
8,826,1
8,719,1
8,29,1
8,279,1
8,84,1
9,898,1
9,86,1
9,456,1
9,11,1
9,31,1
9,866,1
9,807,1
9,70,1
9,763,1
9,400,1
9,90,1
9,5,1
9,20,1
9,63,1
9,854,1
9,6,1
10,282,1
10,18,1
10,4,1
10,74,1
10,516,1
10,773,1
10,780,1
10,691,1
10,67,1
10,590,1
10,6,1
10,730,1
10,30,1
10,718,1
10,900,1
10,484,1
10,43,1
10,71,1
10,60,1
10,13,1
10,462,1
10,36,1
10,378,1
10,776,1
11,685,1
11,62,1
11,725,1
11,43,1
11,829,1
11,10,1
11,26,1
11,58,1
11,427,1
11,38,1
11,11,1
12,31,1
12,331,1
12,275,1
12,72,1
13,406,1
13,52,1
13,66,1
13,733,1
13,715,1
13,592,1
13,47,1
13,390,1
13,490,1
13,89,1
13,11,1
13,25,1
13,56,1
13,81,1
13,50,1
13,881,1
13,43,1
13,503,1
13,738,1
14,46,1
14,39,1
14,67,1
14,488,1
14,9,1
14,600,1
14,2,1
14,30,1
14,76,1
14,42,1
14,73,1
14,86,1
14,21,1
15,79,1
15,874,1
15,65,1
15,67,1
15,81,1
15,25,1
16,17,1
16,16,1
16,893,1
16,72,1
16,71,1
16,46,1
16,485,1
16,12,1
16,875,1
16,823,1
16,48,1
16,328,1
16,288,1
17,52,1
17,37,1
17,33,1
17,35,1
17,393,1
17,273,1
17,12,1
17,75,1
17,25,1
17,783,1
17,42,1
17,609,1
17,429,1
17,6,1
17,785,1
18,418,1
18,78,1
18,694,1
18,54,1
18,31,1
18,70,1
18,86,1
18,396,1
18,41,1
18,59,1
18,821,1
18,74,1
18,630,1
19,738,1
19,654,1
19,1,1
19,476,1
19,53,1
19,433,1
19,500,1
19,72,1
19,380,1
19,16,1
19,63,1
19,768,1
19,86,1
19,58,1
19,7,1
19,81,1
19,746,1
19,79,1
19,23,1
19,705,1
20,794,1
20,28,1
20,82,1
20,449,1
20,392,1
20,877,1
20,85,1
21,59,1
21,77,1
21,10,1
21,516,1
21,852,1
21,47,1
21,688,1
21,14,1
21,7,1
21,66,1
21,591,1
21,751,1
21,40,1
22,8,1
22,588,1
22,470,1
22,422,1
22,861,1
22,623,1
22,793,1
22,51,1
22,31,1
22,359,1
22,786,1
22,57,1
22,805,1
22,21,1
22,78,1
22,332,1
22,71,1
22,291,1
22,817,1
22,728,1
22,4,1
23,39,1
23,37,1
23,45,1
23,675,1
23,316,1
23,377,1
23,818,1
23,74,1
23,858,1
23,388,1
23,880,1
23,15,1
24,725,1
24,551,1
24,51,1
24,513,1
24,582,1
24,754,1
24,731,1
24,88,1
24,558,1
24,9,1
24,450,1
25,17,1
25,56,1
25,23,1
25,37,1
25,536,1
25,58,1
25,619,1
26,21,1
26,33,1
26,731,1
26,5,1
26,778,1
26,86,1
26,66,1
26,468,1
26,745,1
26,450,1
26,40,1
26,864,1
26,20,1
26,883,1
26,315,1
26,76,1
26,90,1
26,286,1
26,67,1
26,537,1
26,29,1
27,48,1
27,662,1
27,10,1
27,64,1
27,40,1
27,788,1
28,732,1
28,30,1
28,382,1
28,12,1
28,54,1
28,39,1
28,47,1
28,76,1
28,791,1
28,49,1
28,691,1
28,82,1
28,6,1
28,882,1
28,32,1
28,83,1
28,291,1
29,533,1
29,65,1
29,622,1
29,297,1
29,84,1
29,894,1
29,14,1
29,759,1
29,7,1
29,83,1
29,437,1
29,62,1
29,811,1
29,840,1
29,335,1
29,409,1
29,608,1
29,11,1
29,2,1
29,12,1
29,487,1
29,75,1
30,42,1
30,18,1
30,43,1
30,76,1
30,777,1
31,596,1
31,852,1
31,402,1
31,421,1
31,70,1
31,485,1
31,473,1
31,551,1
31,33,1
31,32,1
31,376,1
31,793,1
32,898,1
32,3,1
32,25,1
32,377,1
32,89,1
32,684,1
32,9,1
32,839,1
32,28,1
32,354,1
32,736,1
32,54,1
32,551,1
32,37,1
32,21,1
32,402,1
32,785,1
32,32,1
32,550,1
32,831,1
33,330,1
33,39,1
33,554,1
33,43,1
33,806,1
33,71,1
33,63,1
33,16,1
33,41,1
33,829,1
33,327,1
33,55,1
34,823,1
34,72,1
34,70,1
34,756,1
34,504,1
34,4,1
34,274,1
34,797,1
35,71,1
35,47,1
35,16,1
35,46,1
35,337,1
35,499,1
35,2,1
35,58,1
35,5,1
