Nr. orders	100
orderID,productID,qty
1,28,1
1,310,1
1,421,1
1,388,1
1,488,1
1,7,1
1,322,1
1,630,1
1,61,1
1,24,1
1,84,1
1,3,1
1,1,1
1,59,1
1,46,1
1,23,1
1,65,1
1,64,1
1,601,1
1,380,1
1,404,1
1,615,1
1,377,1
2,35,1
2,732,1
2,32,1
2,15,1
2,450,1
2,625,1
2,19,1
2,780,1
2,39,1
2,86,1
2,561,1
2,683,1
2,76,1
2,720,1
2,379,1
3,616,1
3,687,1
3,327,1
3,768,1
3,534,1
3,13,1
3,883,1
3,61,1
3,11,1
3,868,1
3,347,1
3,53,1
3,830,1
3,593,1
3,72,1
3,805,1
3,25,1
3,654,1
3,36,1
3,525,1
3,453,1
3,68,1
4,62,1
4,38,1
4,22,1
4,60,1
4,16,1
4,18,1
4,56,1
4,43,1
4,685,1
4,59,1
4,19,1
4,86,1
4,10,1
4,47,1
4,88,1
5,846,1
5,16,1
5,32,1
5,702,1
5,799,1
5,445,1
5,54,1
5,2,1
5,66,1
5,865,1
5,23,1
5,86,1
5,11,1
5,472,1
5,693,1
5,22,1
5,876,1
5,24,1
5,83,1
5,325,1
5,78,1
5,418,1
5,63,1
6,587,1
6,31,1
6,530,1
6,651,1
6,457,1
6,36,1
6,844,1
6,66,1
6,897,1
6,277,1
6,26,1
6,86,1
6,55,1
6,27,1
6,788,1
6,61,1
6,19,1
6,10,1
6,48,1
6,40,1
6,30,1
7,8,1
7,33,1
7,41,1
7,59,1
7,347,1
7,42,1
7,401,1
7,44,1
7,643,1
7,50,1
7,841,1
7,278,1
7,55,1
7,30,1
7,467,1
7,51,1
7,27,1
7,32,1
7,625,1
7,12,1
8,40,1
8,72,1
8,62,1
8,291,1
8,399,1
8,11,1
8,666,1
8,298,1
8,595,1
8,61,1
8,27,1
8,456,1
8,8,1
9,728,1
9,65,1
9,551,1
9,4,1
9,484,1
9,843,1
9,673,1
9,895,1
10,67,1
10,402,1
10,418,1
10,404,1
10,29,1
10,60,1
10,71,1
10,2,1
10,628,1
10,517,1
10,317,1
10,24,1
10,11,1
10,851,1
10,630,1
10,45,1
10,66,1
10,892,1
10,837,1
10,8,1
10,22,1
11,834,1
11,577,1
11,562,1
11,571,1
11,9,1
11,384,1
11,750,1
11,827,1
11,547,1
11,13,1
11,471,1
11,86,1
11,59,1
11,38,1
11,89,1
11,34,1
11,445,1
11,526,1
11,685,1
11,67,1
11,31,1
12,410,1
12,57,1
12,8,1
12,303,1
12,32,1
12,655,1
12,50,1
12,31,1
12,46,1
13,3,1
13,15,1
13,4,1
13,16,1
13,570,1
13,63,1
13,20,1
13,21,1
13,44,1
13,483,1
13,51,1
13,84,1
13,503,1
13,68,1
13,595,1
13,80,1
13,849,1
13,282,1
14,747,1
14,732,1
14,546,1
14,62,1
14,674,1
14,659,1
14,40,1
14,1,1
14,18,1
14,657,1
14,80,1
14,818,1
14,886,1
14,355,1
14,6,1
15,896,1
15,15,1
15,592,1
15,880,1
15,83,1
15,52,1
15,33,1
15,474,1
15,69,1
15,74,1
15,70,1
15,318,1
15,84,1
15,507,1
15,683,1
15,10,1
15,661,1
15,42,1
15,73,1
15,852,1
15,333,1
16,854,1
16,898,1
16,857,1
16,637,1
16,47,1
16,88,1
